38,38,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,53,139,
38,38,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,167,213,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,1259,1624,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,501,688,
40,40,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,43,88,
40,40,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,107,184,
41,41,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,113,366,
41,41,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,88,177,
42,42,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,55,91,
42,42,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,255,343,
43,43,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,98,140,
43,43,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,221,357,
44,44,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,430,589,
44,44,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,190,254,
45,45,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,144,241,
45,45,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,385,526,
47,47,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,261,519,
47,47,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,87,216,
50,50,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,53,109,
50,50,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,81,149,
51,51,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,141,241,
51,51,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,47,99,
52,52,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,53,131,
52,52,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,107,175,
55,55,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,46,78,
55,55,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,94,132,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,930,1206,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,237,326,
57A,57A,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,23,32,
57A,57A,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,121,171,
59,59,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,73,107,
59,59,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,165,199,
60,60,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,100,168,
60,60,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,307,445,
62,62,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,125,227,
62,62,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,79,174,
64,64,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,58,122,
64,64,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,159,229,
65,65,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,178,245,
65,65,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,138,211,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,363,525,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,879,1145,
67,67,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,65,110,
67,67,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,49,71,
68,68,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,20,41,
68,68,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,59,73,
69,69,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,213,279,
69,69,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,99,137,
70,70,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,415,615,
70,70,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,121,261,
70A,70A,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,59,129,
70A,70A,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,118,189,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,319,416,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,713,929,
72,72,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,218,269,
72,72,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,98,135,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,528,645,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,847,986,
74,74,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,180,214,
74,74,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,30,76,
75,75,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,26,50,
75,75,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,75,96,
76,76,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,165,234,
76,76,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,80,135,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,377,528,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,1144,1467,
78,78,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,248,328,
78,78,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,74,149,
79,79,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,105,131,
79,79,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,191,224,
80,80,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,311,431,
80,80,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,121,162,
83,83,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,234,296,
83,83,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,71,109,
84,84,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,49,92,
84,84,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,16,18,
85,85,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,29,42,
85,85,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,79,93,
86,86,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,327,493,
86,86,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,147,240,
87,87,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,98,199,
87,87,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,359,477,
88,88,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,435,548,
88,88,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,129,209,
89,89,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,206,288,
89,89,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,132,195,
90,90,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,23,57,
90,90,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,88,142,
91,91,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,27,74,
91,91,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,98,255,
92,92,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,134,218,
92,92,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,62,115,
93,93,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,124,200,
93,93,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,244,349,
94,94,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,252,309,
94,94,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,83,141,
95,95,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,168,228,
95,95,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,43,99,
96,96,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,113,195,
96,96,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,273,396,
97,97,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,85,99,
97,97,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,63,89,
99,99,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,53,121,
99,99,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,175,238,
100,100,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,193,234,
100,100,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,65,122,
101,101,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,192,297,
101,101,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,268,485,
104,104,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,199,315,
104,104,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,86,160,
105,105,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,21,69,
105,105,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,55,107,
106,106,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,236,355,
106,106,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,100,210,
108,108,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,67,166,
108,108,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,184,301,
109,109,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,76,171,
109,109,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,271,418,
110,110,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,310,421,
110,110,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,191,284,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,351,447,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,1151,1520,
112,112,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,87,151,
112,112,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,34,85,
114,114,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,2,4,
114,114,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,31,61,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,326,441,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,153,212,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,165,230,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,434,529,
119,119,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,116,150,
119,119,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,58,77,
120,120,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,41,126,
120,120,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,154,320,
121,121,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,26,30,
121,121,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,66,69,
131,131,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,78,147,
131,131,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,70,137,
132,132,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,100,141,
132,132,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,37,70,
134,134,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,262,374,
134,134,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,65,188,
136,136,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,30,111,
136,136,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,127,175,
137,137,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,84,170,
137,137,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,13,107,
170,170,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,10,20,
170,170,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,4,6,
171,171,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,4,8,
201,201,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,147,215,
201,201,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,23,60,
202,202,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,23,70,
202,202,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,81,139,
210,210,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,47,105,
210,210,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,90,161,
211,211,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,68,143,
211,211,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,48,107,
212,212,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,19,54,
212,212,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,28,35,
214,214,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,101,129,
214,214,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,102,139,
215,215,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,75,185,
215,215,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,309,384,
216,216,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,190,246,
216,216,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,119,141,
217,217,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,22,31,
217,217,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,13,23,
220,220,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,274,353,
220,220,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,167,203,
221,221,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,13,25,
221,221,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,11,13,
222,222,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,234,301,
222,222,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,122,172,
225,225,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,256,387,
225,225,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,380,527,
230,230,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,263,393,
230,230,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,55,186,
236,236,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,59,89,
236,236,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,114,154,
238,238,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,206,307,
238,238,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,49,160,
240,240,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,97,247,
240,240,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,300,498,
245,245,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,100,139,
245,245,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,68,111,
325,325,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,20,45,
325,325,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,6,7,
326,326,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,20,30,
326,326,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,54,99,
350,350,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,81,218,
350,350,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,229,374,
351,351,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,10,20,
351,351,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,24,33,
352,352,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,26,43,
352,352,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,21,24,
354,354,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,53,79,
354,354,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,33,109,
411,411,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,100,178,
411,411,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,20,83,
424,424,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,18,44,
424,424,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,11,15,
426,426,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,101,168,
426,426,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,176,281,
428,428,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,7,9,
428,428,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,13,37,
429,429,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,160,231,
429,429,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,46,109,
430,430,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,32,106,
430,430,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,114,172,
434,434,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,1,2,
434,434,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,2,12,
435,435,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,22,47,
435,435,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,87,136,
436,436,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,84,121,
436,436,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,34,88,
439,439,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,8,13,
439,439,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,13,18,
441,441,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,101,148,
441,441,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,62,101,
442,442,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,55,110,
442,442,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,156,224,
448,448,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,7,13,
448,448,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,19,31,
449,449,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,8,32,
449,449,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,6,13,
450,450,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,52,127,
450,450,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,149,280,
451,451,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,33,51,
451,451,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,22,41,
455,455,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,198,346,
455,455,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,44,124,
456,456,,Limited Service,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,61,63,
456,456,,Limited Service,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,6,13,
459,459,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,50,102,
459,459,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,110,199,
465,465,,Local Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,13,26,
465,465,,Local Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,50,80,
501,501,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,53,63,
501,501,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,125,160,
502,502,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,28,31,
502,502,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,149,164,
503,503,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,47,53,
503,503,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,8,16,
504,504,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,131,225,
504,504,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,170,223,
505,505,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,197,243,
505,505,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,141,173,
553,553,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,45,66,
553,553,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,131,181,
554,554,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,71,122,
554,554,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,36,57,
556,556,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,37,64,
556,556,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,35,66,
558,558,,Express Bus,Other Bus,Bus,2017-09-19,OFF_PEAK,Headway / Schedule Adherence,25,44,
558,558,,Express Bus,Other Bus,Bus,2017-09-19,PEAK,Headway / Schedule Adherence,43,58,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-09-20,OFF_PEAK,Passenger Wait Time,101217.926826912,108893.27224157,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-09-20,PEAK,Passenger Wait Time,78148.8029029,83619.196627825,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-09-20,PEAK,Passenger Wait Time,54891.526855204,62224.754674746,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-09-20,OFF_PEAK,Passenger Wait Time,91728.257069365,97717.223381139,
