137,137,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,26,106,,
170,170,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,19,21,,
170,170,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,4,6,,
171,171,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,4,8,,
201,201,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,154,214,,
201,201,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,25,62,,
202,202,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,58,97,,
202,202,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,97,162,,
210,210,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,53,107,,
210,210,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,113,158,,
211,211,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,80,144,,
211,211,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,68,109,,
212,212,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,52,54,,
212,212,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,21,36,,
214,214,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,95,139,,
214,214,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,115,132,,
215,215,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,100,179,,
215,215,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,260,385,,
216,216,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,215,262,,
216,216,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,108,138,,
217,217,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,18,31,,
217,217,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,13,23,,
220,220,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,240,357,,
220,220,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,113,191,,
221,221,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,9,21,,
221,221,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,8,8,,
222,222,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,224,296,,
222,222,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,111,172,,
225,225,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,204,374,,
225,225,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,335,517,,
230,230,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,269,392,,
230,230,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,81,193,,
236,236,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,59,89,,
236,236,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,131,154,,
238,238,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,200,308,,
238,238,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,55,158,,
240,240,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,172,308,,
240,240,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,387,546,,
245,245,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,95,139,,
245,245,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,55,110,,
325,325,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,30,58,,
325,325,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,5,9,,
326,326,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,17,26,,
326,326,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,62,100,,
350,350,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,110,236,,
350,350,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,270,376,,
351,351,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,3,13,,
351,351,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,15,27,,
352,352,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,25,41,,
352,352,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,18,23,,
354,354,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,57,91,,
354,354,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,60,122,,
411,411,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,37,86,,
411,411,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,97,156,,
424,424,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,11,15,,
424,424,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,23,42,,
426,426,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,97,170,,
426,426,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,208,275,,
428,428,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,6,11,,
428,428,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,15,35,,
429,429,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,57,108,,
429,429,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,175,229,,
430,430,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,36,104,,
430,430,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,110,166,,
434,434,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,1,2,,
434,434,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,2,12,,
435,435,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,100,142,,
435,435,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,15,52,,
436,436,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,44,89,,
436,436,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,77,114,,
439,439,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,8,13,,
439,439,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,12,17,,
441,441,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,108,150,,
441,441,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,77,104,,
442,442,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,86,111,,
442,442,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,166,229,,
448,448,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,6,13,,
448,448,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,7,26,,
449,449,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,17,31,,
449,449,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,5,12,,
450,450,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,181,280,,
450,450,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,78,133,,
451,451,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,26,45,,
451,451,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,31,51,,
455,455,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,73,126,,
455,455,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,230,350,,
456,456,,Limited Service,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,16,19,,
456,456,,Limited Service,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,60,67,,
459,459,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,117,215,,
459,459,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,50,96,,
465,465,,Local Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,50,82,,
465,465,,Local Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,18,32,,
501,501,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,143,173,,
501,501,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,70,82,,
502,502,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,116,147,,
502,502,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,23,29,,
503,503,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,10,15,,
503,503,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,31,48,,
504,504,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,166,214,,
504,504,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,158,230,,
505,505,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,99,170,,
505,505,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,174,263,,
553,553,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,93,176,,
553,553,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,39,66,,
554,554,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,26,64,,
554,554,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,47,114,,
556,556,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,29,64,,
556,556,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,29,57,,
558,558,,Express Bus,Other Bus,Bus,2017-01-09,PEAK,Headway / Schedule Adherence,36,61,,
558,558,,Express Bus,Other Bus,Bus,2017-01-09,OFF_PEAK,Headway / Schedule Adherence,24,44,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,84338.409480423,91571.745559278,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-01-10,PEAK,Passenger Wait Time,76201.385286853,86781.68967407,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,97290.226884756,102575.812956313,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-01-10,PEAK,Passenger Wait Time,76800.51632497,80992.011645884,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2017-01-10,PEAK,Passenger Wait Time,8743.491285659,10362.009395261,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,16428.946924911,19252.714362853,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2017-01-10,PEAK,Passenger Wait Time,14032.737464407,17832.451694233,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,22389.453158119,29093.064351789,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,22251.486435579,27450.591014283,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2017-01-10,PEAK,Passenger Wait Time,15681.914835381,18558.765309195,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2017-01-10,PEAK,Passenger Wait Time,18962.385334876,23508.580724613,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,30784.074326356,38735.198478552,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2017-01-10,PEAK,Passenger Wait Time,26160.249537374,27344.236394051,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2017-01-10,OFF_PEAK,Passenger Wait Time,37567.8354916,39586.089739754,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,844,1016,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,257,307,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,641,732,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,398,444,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,415,614,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,998,1344,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,540,732,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,1431,1877,,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,30,30,,0
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,9,9,,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,12,14,,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,18,24,,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,10,21,,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,24,33,,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,13,15,,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,24,26,,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,14,14,,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,10,10,,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,24,28,,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,9,16,,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,8,9,,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,15,15,,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,10,16,,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,30,35,,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,9,10,,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,13,14,,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,21,22,,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,8,10,,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,11,13,,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,7,10,,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,22,24,,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,18,20,,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,17,19,,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,26,30,,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,8,10,,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-01-10,PEAK,Headway / Schedule Adherence,14,15,,0
701,CT1,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,301,424,,
701,CT1,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,98,273,,
747,CT2,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,122,288,,
747,CT2,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,264,419,,
708,CT3,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,99,229,,
708,CT3,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,87,187,,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,909,1216,,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,340,466,,
4,4,,Limited Service,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,82,140,,
4,4,,Limited Service,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,22,36,,
5,5,,Limited Service,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,39,48,,
7,7,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,260,341,,
7,7,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,278,371,,
8,8,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,100,234,,
8,8,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,272,521,,
9,9,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,474,634,,
9,9,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,264,384,,
10,10,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,106,185,,
10,10,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,277,466,,
11,11,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,399,554,,
11,11,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,198,292,,
14,14,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,47,126,,
14,14,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,94,216,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,484,648,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,245,304,,
16,16,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,123,261,,
16,16,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,316,526,,
17,17,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,83,149,,
17,17,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,191,299,,
18,18,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,17,62,,
18,18,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,39,64,,
19,19,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,165,296,,
19,19,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,96,245,,
21,21,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,103,158,,
21,21,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,337,507,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,796,1026,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,309,428,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,503,647,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,1048,1399,,
24,24,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,151,211,,
24,24,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,59,87,,
26,26,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,32,114,,
26,26,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,123,239,,
27,27,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,145,193,,
27,27,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,32,81,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,289,472,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,1055,1421,,
29,29,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,156,319,,
29,29,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,103,231,,
30,30,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,68,111,,
30,30,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,183,262,,
31,31,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,665,868,,
31,31,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,295,368,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,553,698,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,917,1136,,
33,33,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,39,79,,
33,33,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,109,138,,
34,34,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,443,620,,
34,34,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,219,283,,
34E,34E,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,167,341,,
34E,34E,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,479,767,,
35,35,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,185,316,,
35,35,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,136,188,,
36,36,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,139,238,,
36,36,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,336,513,,
37,37,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,83,141,,
37,37,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,139,196,,
38,38,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,127,214,,
38,38,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,59,143,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,453,568,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,1037,1313,,
40,40,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,73,205,,
40,40,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,42,103,,
41,41,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,90,184,,
41,41,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,149,414,,
42,42,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,216,330,,
42,42,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,47,111,,
43,43,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,233,358,,
43,43,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,53,134,,
44,44,,Local Bus,Other Bus,Bus,2017-01-10,PEAK,Headway / Schedule Adherence,168,280,,
44,44,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,422,627,,
45,45,,Local Bus,Other Bus,Bus,2017-01-10,OFF_PEAK,Headway / Schedule Adherence,358,557,,
